Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA10,Close_to_MA10_ratio,MA50,Close_to_MA50_ratio,MA200,Close_to_MA200_ratio,RSI,RSI_oversold,RSI_overbought,MACD,MACD_signal,MACD_histogram,MACD_bullish,MACD_cross_up,BB_upper,BB_middle,BB_lower,BB_width,BB_position,BB_squeeze,BB_breakout_upper,BB_breakout_lower,daily_return,true_range,volatility_10d,ATR_10d,HL_pct_10d,volatility_20d,ATR_20d,HL_pct_20d,volatility_30d,ATR_30d,HL_pct_30d,GK_volatility,GK_volatility_20d,Close_lag_1,Close_lag_2,Close_lag_3,open_close_ratio,high_close_ratio,low_close_ratio,price_change,price_change_pct,is_green,is_red,is_doji,body_size,upper_shadow,lower_shadow,volume_ma_10,volume_ratio,momentum_5d,trend_strength_5d,momentum_10d,trend_strength_10d,momentum_20d,trend_strength_20d
2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,0.0,0.0,11255.78974609375,1.005893260471063,,,,,70.92762858044385,0,1,164.1636020680835,113.96598707606839,50.197614992015104,1,0,11686.185275544198,10974.201806640625,10262.218337737053,0.12975585494933078,0.7443323865160523,0,0,0,-0.01506927308750361,317.048828125,0.01259716644100761,278.98349609375,0.024673063502268403,0.01211280939218209,248.5107421875,0.02254100256993591,,,0.02423295285812817,0.01706417720776403,0.014294534145515717,11495.349609375,11429.5068359375,11425.8994140625,1.0159603527869163,1.0192489054976888,0.9912463103295935,-180.705078125,-0.015709621682711183,0,1,0,180.705078125,37.2333984375,99.1103515625,29139150953.6,0.8797607319726267,-0.5451300384082147,-0.7198929608777271,6.768099787529369,0.7963390793029548,5.314985610071132,0.8254621845499234
2020-10-17,11322.123046875,11386.26171875,11285.345703125,11358.1015625,19130430174,0.0,0.0,11324.70302734375,1.0029491753625335,,,,,72.56593765003169,0,1,160.98212016993602,123.37853543122637,37.60358473870966,1,0,11728.629921242675,11003.343408203125,10278.056895163576,0.1318302058079619,0.7445641466640163,0,0,0,0.0031777181254826203,100.916015625,0.012644904862976095,277.275,0.024455536738132513,0.012112987740286288,244.50380859375,0.022145109467469372,0.017189451151453632,258.67682291666665,0.023729065047729574,0.005978177810011438,0.01400157842297064,11322.123046875,11495.349609375,11429.5068359375,0.9968323477803908,1.0024793013247015,0.9935943644301253,35.978515625,0.003177718125482691,1,0,0,35.978515625,28.16015625,36.77734375,27272248127.4,0.7014614301187717,-1.707100970768105,-0.5685956234369451,6.459226084995318,0.6369572060062967,5.408978676214948,0.848548928811719
2020-10-18,11355.982421875,11483.359375,11347.578125,11483.359375,18283314340,0.0,0.0,11381.47041015625,1.0089521793908836,,,,,72.64232919762651,0,1,165.85428735518326,131.88042170429094,33.97386565089232,1,0,11783.708539868818,11042.028759765624,10300.34897966243,0.1343375925275051,0.7975209969813194,0,0,0,0.011028058853915557,135.78125,0.011376955920645453,252.5400390625,0.022128043124202024,0.012063377190103503,239.220166015625,0.021609044919541798,0.017275365326942883,256.3611653645833,0.023498082415870522,0.004762266315242127,0.013475178178359965,11358.1015625,11322.123046875,11495.349609375,0.9889076925170253,1.0,0.9881758250729656,127.376953125,0.011216726866328543,1,0,0,127.376953125,0.0,8.404296875,22769100121.7,0.8029880075310996,0.5028922350461151,-0.06137899356634126,5.200532991604145,0.49652965346342565,7.224389797317032,0.865211920989475
2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,0.0,0.0,11449.2283203125,1.025574543617321,,,,,74.55290166566245,0,1,186.90186814805566,142.89169021361144,44.010177934444215,1,0,11884.751736055841,11086.898583984375,10289.04543191291,0.14392720309068363,0.9105633497152256,0,0,0,0.02252631185070797,390.802734375,0.012415051161689247,266.03818359375,0.023144179766602595,0.012644780119412608,248.235009765625,0.02230261054883887,0.017559159115505006,261.9054361979167,0.02393305307127628,0.019815470177448037,0.01389375941648292,11483.359375,11358.1015625,11322.123046875,0.978964550943184,1.004859094170035,0.971576731771182,246.9990234375,0.021487447156844763,1,0,0,246.9990234375,57.0556640625,86.748046875,22875265353.2,1.0430816674510024,2.734416085695135,0.6278844115058749,6.123924923245849,0.48838557400046617,8.275022800720988,0.9063778666556885
2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,0.0,0.0,11511.22568359375,1.035192540610261,,,,,84.21275132746743,0,1,214.17995150685056,157.15657562848259,57.02337587836797,1,0,12008.74605096809,11143.490771484376,10278.235492000662,0.15529339903037528,0.9465989447150615,0,0,0,0.014843919324981414,318.4375,0.01172968649434423,259.3548828125,0.0224058852015718,0.012651572812531615,255.260107421875,0.022813788817289578,0.017437469466418363,263.14026692708336,0.023966295236300447,0.016780226562189547,0.014173451924520616,11742.037109375,11483.359375,11358.1015625,0.9857036284964336,1.0070141539396542,0.9802913821273598,170.3603515625,0.014503722102934533,1,0,0,170.3603515625,83.5830078125,64.494140625,23679049653.6,1.3056191884499795,3.662223123854935,0.9691200932036516,5.488259580267907,0.5931328589995039,10.495105683354788,0.9325108646558603
2020-10-21,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,0.0,0.0,11655.17646484375,1.100256996692063,,,,,89.03335899664017,0,1,300.9546313796709,185.92785779731565,115.02677358235525,1,0,12364.57567842744,11253.70263671875,10142.82959501006,0.1974235640604394,1.2066454749821698,0,1,0,0.07614375520341321,1283.6376953125,0.02531417761258474,373.70009765625,0.03118437255123153,0.01954470904205457,296.37861328125,0.025646930751118048,0.019935518645844034,285.66005859375,0.025365665149344577,0.056126571941044597,0.0155437923626657,11916.3349609375,11742.037109375,11483.359375,0.9289898349444518,1.0281414295350904,0.9280424915496817,910.6123046875,0.07643804311356571,1,0,0,910.6123046875,360.876953125,12.1484375,26023658210.2,1.668278620758382,13.262233593764417,0.9192096632472078,12.644807136272739,0.671683500693683,20.756600942091175,0.8938578550189409
2020-10-22,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,0.0,0.0,11796.229296875,1.0991556094113362,,,,,88.60175021632239,0,1,376.0600210402681,223.96663473478085,152.09338630548726,1,0,12674.887709168965,11373.198486328125,10071.509263487285,0.22890468752578577,1.1117793276948398,0,1,0,0.011089019970212055,444.5,0.025296769220758294,372.37197265625,0.03065096360662693,0.019275750283582072,306.54619140625,0.026220966826433982,0.019949524083183526,294.2983723958333,0.025922139829152667,0.022964689652836132,0.015893154175318374,12823.689453125,11916.3349609375,11742.037109375,0.9873316957736091,1.0150936128768744,0.9808113580455572,164.255859375,0.012830849329175845,1,0,0,164.255859375,195.7021484375,84.5419921875,26880236905.8,1.2920183597975021,14.155446931120895,0.9595940216472195,12.206698188375054,0.8192669096145857,22.597605236958263,0.8878922562375592
2020-10-23,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,0.0,0.0,11946.79326171875,1.0824276254898193,,,,,86.73668555485742,0,1,427.89940708303766,264.7637807490866,163.13562633395105,1,0,12907.58606934347,11492.308984375,10077.031899406531,0.24629986661386968,1.0084622980937559,0,1,0,-0.0026494544392426933,263.314453125,0.024564170109029528,375.28955078125,0.030693818588912736,0.019280361655193992,315.32138671875,0.026822886121958944,0.018938308597176674,291.72236328125,0.025494897637311945,0.01432341696677538,0.016325133090558237,12965.8916015625,12823.689453125,11916.3349609375,1.0030939678124644,1.0065284457754389,0.9861662559500542,-40.009765625,-0.0030844247017172348,0,1,0,40.009765625,44.4130859375,178.8916015625,27353592381.0,1.05927494273572,12.611115268697226,0.9097417166116578,13.177427823182342,0.8886699160631807,22.581625219983525,0.8939939794658693
2020-10-24,12931.57421875,13145.06640625,12885.7470703125,13108.0625,24542317940,0.0,0.0,12114.648828125,1.0820010291646853,,,,,86.44119733830534,0,1,476.9325222611151,307.20634402701137,169.7261782341037,1,0,13146.397998083445,11614.232958984376,10082.067919885307,0.263842656593837,0.9874897621649211,0,0,0,0.0136506131750318,259.3193359375,0.024175040659311187,378.0068359375,0.0306410224367231,0.019293049883458913,320.70693359375,0.02710157567330331,0.01722931811476544,282.38079427083335,0.02448282850788843,0.011292197249689138,0.01652443827829344,12931.5390625,12965.8916015625,12823.689453125,0.9865358987073796,1.0028229882372013,0.9830397948066314,176.48828125,0.01364785742745092,1,0,0,176.48828125,37.00390625,45.8271484375,27397481503.1,0.8957873714495641,11.633632034209352,0.8266784233413658,14.686160025598483,0.9319276131899381,22.854496660291158,0.9037256064252005
2020-10-25,13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,24406920575,0.0,0.0,12268.23125,1.062188473837661,,,,,83.27451255834069,0,1,503.9750312874894,346.5666213269206,157.4084099605688,1,0,13331.000582664414,11726.124658203125,10121.248733741837,0.27372656717214444,0.9065888054118398,0,0,0,-0.0058657541398662305,419.1220703125,0.024887089481935354,393.28798828125,0.0315406450001093,0.019633687722933068,333.71767578125,0.02797359174430985,0.017219227776113198,289.72545572916664,0.024935248525734376,0.02229342144325717,0.017238317827713796,13108.0625,12931.5390625,12965.8916015625,1.005900439166236,1.0228689885927091,0.9907059558651496,-76.8896484375,-0.005865828203760254,0,1,0,76.8896484375,221.1201171875,121.1123046875,27389450254.8,0.8911066249211296,9.355551609131595,0.8242852762741484,13.36039590738034,0.9466541435041663,20.733470980910894,0.9164579600438233
2020-10-26,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,0.0,0.0,12443.54375,1.050765626703004,,,,,82.36899222742538,0,1,522.7232545850857,381.8026316476914,140.92062293739428,1,0,13471.287493678525,11849.666748046875,10228.046002415225,0.27369896219215345,0.877887771271309,0,0,0,0.003382214014740148,402.9150390625,0.023211656273854242,401.874609375,0.031821895200117724,0.018644247428342284,340.429052734375,0.028247479351193067,0.01722869973897742,299.63203125,0.025634633446663176,0.021776556277115333,0.01763208808368469,13031.173828125,13108.0625,12931.5390625,0.9966312780574341,1.0114758667789374,0.9806607696107582,44.046875,0.0033801085885363778,1,0,0,44.046875,150.0498046875,208.818359375,27772048008.9,1.0608313187258858,1.96167097362685,0.6840751836566077,15.484065954254733,0.9207607723955014,23.300142776734912,0.9183906621672101
2020-10-27,13075.2421875,13759.6689453125,13060.837890625,13654.21875,33749878156,0.0,0.0,12673.15546875,1.077412707803447,,,,,89.83046646248118,0,1,575.7735051180898,420.6009320847415,155.17257303334833,1,0,13710.04646016822,11998.929248046876,10287.812035925532,0.2852116512646111,0.9836867662329783,0,0,0,0.04427990207523247,698.8310546875,0.024539343446143013,461.66611328125,0.03605146111906867,0.02005118054979585,369.470556640625,0.030253498928600596,0.018516690821229715,316.89124348958336,0.026780560018002473,0.025164114577668047,0.018547465218420593,13075.248046875,13031.173828125,13108.0625,0.957597239864053,1.0077229021479168,0.956542306063831,578.9765625,0.04428037004572693,1,0,0,578.9765625,105.4501953125,14.404296875,29233992807.1,1.1544737791617448,5.308752915646386,0.7860545466261947,20.21567754844593,0.9179408679734677,27.98067995090903,0.9197056064415927
2020-10-28,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895,0.0,0.0,12851.948046875,1.0326282916679672,,,,,78.98994687377318,0,1,581.2681991725003,452.7371193467596,128.53107982574073,1,0,13838.13215307613,12116.709228515625,10395.28630395512,0.28414033746213635,0.8353551039844402,0,0,0,-0.02804507535445777,905.4443359375,0.02868284555812848,538.632421875,0.0416916258049351,0.021823387435670836,395.58623046875,0.03190983446456856,0.019503834441437485,339.0242513020833,0.02830323854800623,0.044465599433877505,0.01972968710350446,13654.21875,13075.248046875,13031.173828125,1.0288540019290944,1.0426793750252028,0.9744535532395041,-382.9296875,-0.02804479729387589,0,1,0,382.9296875,183.48046875,339.0341796875,30992393262.6,1.157294262211199,2.6272672735082603,0.5888548109812499,15.56971024648439,0.8623985851102391,21.57995115615412,0.9215725053944203
2020-10-29,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598,0.0,0.0,13021.5326171875,1.0319739778375203,,,,,79.63585729644171,0,1,591.7499232881146,480.54157240805034,111.20835088006424,1,0,13978.473300597623,12235.38046875,10492.287636902376,0.2849266250934496,0.8449335347433521,0,0,0,0.012553242153156674,631.98828125,0.02856271867061163,562.7509765625,0.04306642418790065,0.021815393613424473,414.394580078125,0.033105301977251624,0.019503362163650395,353.07366536458335,0.029223881761859465,0.0327102982180797,0.020636957413923927,13271.28515625,13654.21875,13075.248046875,0.9876034054843786,1.0129607499553792,0.9659304037268706,166.583984375,0.012552199037366969,1,0,0,166.583984375,174.1650390625,291.2392578125,34256266229.6,1.6493186741169172,2.516163716033537,0.6167312484398397,14.442516978344532,0.8196687129080199,21.450890798371237,0.9254526043070663
2020-10-30,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,0.0,0.0,13184.5513671875,1.0274541835872277,,,,,84.61831904445637,0,1,601.5737222520329,504.7493203720108,96.8244018800221,1,0,14125.909013587036,12347.888525390625,10569.868037194214,0.28798777775492806,0.8370697760526782,0,0,0,0.00808458072996765,515.318359375,0.028618828810452666,582.4390625,0.044198210823499194,0.021663928007627446,420.89697265625,0.033302048012535494,0.019350688451075758,364.31975911458335,0.029941929486026118,0.02674445815752589,0.02095859428620966,13437.8828125,13271.28515625,13654.21875,0.9919796067357289,1.0077506342257032,0.9697099960574234,108.6484375,0.008085240069262607,1,0,0,108.6484375,104.994140625,301.67578125,34222832590.5,0.8935988895755282,3.9547368457339527,0.5017101382026933,13.680275901473538,0.8637725735060103,19.91934453451116,0.9332526527834429
2020-10-31,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719,0.0,0.0,13280.28193359375,1.0377035055503716,,,,,85.51335155776523,0,1,620.5400681479205,527.9084786508017,92.63158949711874,1,0,14294.677927779707,12467.72919921875,10640.780470657792,0.29306840072776646,0.8594150994601742,0,0,0,0.01730869726353168,570.68359375,0.01852168786082292,511.14365234375,0.0383294083532489,0.021732439999148152,442.421875,0.034756890452240216,0.018918889057859208,367.9669596354167,0.02987442328516166,0.027362282601376423,0.02196323436814223,13546.5224609375,13437.8828125,13271.28515625,0.9829865050650384,1.0179391072921629,0.9765281940092572,234.462890625,0.017307963890954854,1,0,0,234.462890625,247.21875,89.001953125,32912007799.8,0.9208330559275137,5.3975807402076414,0.4264073180511626,7.465134488493197,0.8759723254015449,21.05389348329929,0.9423025257576396
2020-11-01,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,24453857900,0.0,0.0,13357.4037109375,1.0284266068675894,,,,,83.8414001105054,0,1,624.8825796643596,547.3039746879119,77.57860497644765,1,0,14434.669624341128,12576.81650390625,10718.963383471371,0.2954409201816446,0.8122671158261838,0,0,0,-0.003184511845067406,233.6552734375,0.018752542652023318,490.0591796875,0.036602088548736346,0.021883527530359864,431.215576171875,0.03362652607768164,0.018898073765566004,367.7171875,0.02968134073386811,0.011855827256684414,0.021215297678594668,13780.9951171875,13546.5224609375,13437.8828125,1.0031946853584326,1.0090938948445987,0.9920848380584071,-43.8857421875,-0.0031845118450674293,0,1,0,43.8857421875,81.0380859375,108.7314453125,31884417630.0,0.7669532554670656,0.6070697014429971,0.9540816715053327,5.948050447564768,0.8889409730589936,18.880809202166326,0.9503718745914786
2020-11-02,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468,0.0,0.0,13419.29873046875,1.0097762580577985,,,,,77.7556121835695,0,1,606.6164156778395,559.166793573024,47.44962210481549,1,0,14506.456387586473,12683.04599609375,10859.635604601026,0.28753509086923057,0.7378628710700237,0,0,0,-0.013585108198026608,565.1630859375,0.019609134205408923,520.24404296875,0.03873666425253482,0.022004845282157227,447.766796875,0.03471524142072378,0.019234128892165785,383.6289388020833,0.03079414549881757,0.02830198257161146,0.022009493732205114,13737.109375,13780.9951171875,13546.5224609375,1.0137665116883103,1.019027651287672,0.9773197044243026,-186.54296875,-0.013579568401193143,0,1,0,186.54296875,71.291015625,307.3291015625,32064065676.5,0.9596866404422517,2.103821131678507,0.45753219549157664,4.78636140927251,0.8041001311970966,18.594508552518384,0.9406624273987401
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617,0.0,0.0,13503.52255859375,1.033086050007886,,,,,79.1957334702953,0,1,616.5308796365534,570.6398666438091,45.89101299274432,1,0,14616.076508224756,12809.085693359375,11002.094878493994,0.28214204481467103,0.8157777777568959,0,0,0,0.02950532012761009,659.5400390625,0.020991295216700397,560.26611328125,0.04148612855661581,0.022378232040306433,469.136474609375,0.036063575496669456,0.01960691401861578,400.55999348958335,0.03189642663440748,0.028985843727907266,0.022740302330852658,13550.4892578125,13737.109375,13780.9951171875,0.9713375635661977,1.002486015506498,0.9552081790351182,399.849609375,0.029508213734234807,1,0,0,399.849609375,34.6806640625,225.009765625,32596829044.2,0.9163453161808327,3.813234390415632,0.5366098116721975,6.425345326588117,0.8284902614775234,22.055141849046667,0.9381498356796742
2020-11-04,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962,0.0,0.0,13613.77587890625,1.0381915463401563,,,,,73.73754425602456,0,1,631.5637525325019,582.8248612091149,48.73889132338695,1,0,14729.295767701311,12941.003564453125,11152.71136120494,0.2763761240527496,0.8334755541153995,0,0,0,0.013147117963686394,638.294921875,0.02061010479658191,582.1833984375,0.04278594352844859,0.02236124511315703,487.735693359375,0.037163294264278945,0.019615594040773416,416.5395833333333,0.03291104233902276,0.031448494586458244,0.023510803636728094,13950.30078125,13550.4892578125,13737.109375,0.9870367519579331,1.0060182066972543,0.9608570242513672,183.21875,0.013133500871525275,1,0,0,183.21875,85.0595703125,370.0166015625,33667773482.9,1.043026055163278,4.334577911088955,0.6563793461830363,8.460735906579785,0.8312740223875109,22.95151962775708,0.9359170368920962
2020-11-05,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439,0.0,0.0,13864.2359375,1.1237437607846898,11798.76880859375,1.3204639302250556,,,82.1652993940163,0,1,749.1978236240284,616.0999286097292,133.09789501429918,1,0,15134.148496515227,13153.88984375,11173.631190984772,0.30109095884000225,1.1125358386074715,0,1,0,0.10231863433740651,1604.3154296875,0.03597936539476001,702.3234375,0.05000180875729395,0.02952350449913421,552.0990234375,0.04091185197870584,0.025349500110725346,461.0605143229167,0.03549892248656003,0.04624745643392521,0.02496996759803615,14133.70703125,13950.30078125,13550.4892578125,0.9071804053776648,1.0081230355342454,0.9051492860776124,1446.115234375,0.10231657790678786,1,0,0,1446.115234375,126.5556640625,31.64453125,34807259795.5,1.1737873558286265,13.05314674541529,0.8361337994102143,19.1552816203445,0.7290979923376039,37.60536401441661,0.9177055349555766
